timestamp_density,traffic_rate,duplicate_ratio,src_ip_diversity,flow_pair_density,time_delta_std
800.05,832588.31,0.3333,0.3333,266.6843,0.000963
796.22,829790.67,0.3323,0.3354,267.0859,0.000967
798.74,833605.46,0.3312,0.3344,267.0859,0.000968
798.21,830671.38,0.3333,0.3333,266.0703,0.000967
797.24,830844.98,0.3323,0.3354,267.4131,0.000966
796.60,831354.27,0.3313,0.3344,266.3640,0.000964
795.86,828221.42,0.3333,0.3333,265.2855,0.000963
792.15,825527.87,0.3323,0.3354,265.6898,0.000967
791.67,826181.37,0.3313,0.3344,264.7059,0.000966
790.09,822216.04,0.3333,0.3333,263.3620,0.000966
790.59,823888.86,0.3323,0.3354,265.1507,0.000964
790.02,824445.17,0.3313,0.3344,264.1489,0.000963
789.24,821333.06,0.3333,0.3333,263.0791,0.000962
788.60,821809.65,0.3323,0.3354,264.4701,0.000960
787.93,822237.28,0.3313,0.3343,263.4409,0.000959
784.47,816370.19,0.3333,0.3333,261.4895,0.000963
783.91,816910.68,0.3323,0.3353,262.8824,0.000962
783.36,817449.08,0.3313,0.3343,261.9061,0.000960
782.80,814637.72,0.3333,0.3333,260.9346,0.000959
782.25,815172.89,0.3323,0.3353,262.3123,0.000958
781.73,815734.57,0.3313,0.3343,261.3562,0.000956
780.36,812093.71,0.3333,0.3333,260.1197,0.000956
780.86,813708.79,0.3323,0.3353,261.8304,0.000955
780.04,813946.56,0.3314,0.3343,260.7827,0.000953
776.62,808198.69,0.3333,0.3333,258.8721,0.000958
778.91,811667.11,0.3324,0.3353,261.1630,0.000959
778.30,812110.42,0.3314,0.3343,260.1938,0.000958
775.13,806650.70,0.3333,0.3333,258.3763,0.000961
774.46,807023.88,0.3324,0.3353,259.6587,0.000960
776.72,810442.35,0.3314,0.3343,259.6587,0.000961
776.23,807798.31,0.3333,0.3333,258.7439,0.000960
775.75,808360.18,0.3324,0.3353,260.0786,0.000958
775.22,808858.49,0.3314,0.3343,259.1507,0.000957
772.09,803491.28,0.3333,0.3333,257.3643,0.000961
771.60,804024.70,0.3324,0.3352,258.6739,0.000960
771.15,804596.94,0.3314,0.3343,257.7848,0.000958
770.70,802038.50,0.3333,0.3333,256.8989,0.000957
770.04,802388.87,0.3324,0.3352,258.1379,0.000956
772.23,805700.91,0.3314,0.3343,258.1379,0.000957
771.73,803116.58,0.3333,0.3333,257.2443,0.000956
771.35,803741.57,0.3324,0.3352,258.5636,0.000954
770.87,804268.37,0.3315,0.3343,257.6784,0.000953
770.34,801668.43,0.3333,0.3333,256.7804,0.000952
769.73,802050.32,0.3324,0.3352,258.0101,0.000951
769.32,802634.12,0.3315,0.3343,257.1542,0.000950
768.54,799795.06,0.3333,0.3333,256.1804,0.000949
766.68,798867.60,0.3324,0.3352,256.9771,0.000949
766.18,799344.72,0.3315,0.3343,256.0998,0.000948
768.30,799543.68,0.3333,0.3333,256.0998,0.000949
767.84,800059.06,0.3324,0.3352,257.3514,0.000948
767.41,800609.72,0.3315,0.3342,256.5046,0.000947
766.98,798165.96,0.3333,0.3333,255.6585,0.000946
766.56,798720.87,0.3324,0.3351,256.9121,0.000944
766.23,799357.04,0.3315,0.3342,256.1027,0.000943
763.30,794341.23,0.3333,0.3333,254.4335,0.000947
762.79,794783.36,0.3324,0.3351,255.6369,0.000946
762.36,795305.85,0.3315,0.3342,254.8043,0.000944
761.81,792794.71,0.3333,0.3333,253.9381,0.000943
759.02,790848.64,0.3324,0.3351,254.3628,0.000947
759.03,791820.32,0.3316,0.3342,253.6871,0.000945
758.57,789415.66,0.3333,0.3333,252.8558,0.000944
760.59,792478.25,0.3324,0.3351,254.8786,0.000946
760.12,792937.56,0.3316,0.3342,254.0446,0.000944
759.67,790565.59,0.3333,0.3333,253.2241,0.000943
757.59,789341.02,0.3325,0.3351,253.8614,0.000945
757.18,789861.71,0.3316,0.3342,253.0586,0.000943
756.82,787592.99,0.3333,0.3333,252.2719,0.000942
756.44,788139.34,0.3325,0.3351,253.4669,0.000941
756.14,788753.92,0.3316,0.3342,252.7032,0.000940
755.76,786490.85,0.3333,0.3333,251.9189,0.000939
754.61,786227.25,0.3325,0.3351,252.8440,0.000938
755.08,787641.68,0.3316,0.3342,252.3464,0.000937
754.64,785333.76,0.3333,0.3333,251.5483,0.000936
751.85,783346.06,0.3325,0.3351,251.9097,0.000940
751.49,783884.40,0.3316,0.3342,251.1422,0.000939
748.86,779317.54,0.3333,0.3333,249.6212,0.000942
748.49,779831.81,0.3325,0.3350,250.7719,0.000941
745.85,777986.65,0.3316,0.3342,249.2522,0.000945
745.46,775775.76,0.3333,0.3333,248.4868,0.000943
745.09,776287.17,0.3325,0.3350,249.6246,0.000942
742.47,774446.15,0.3316,0.3342,248.1175,0.000946
742.10,772274.11,0.3333,0.3333,247.3652,0.000945
741.80,772850.51,0.3325,0.3350,248.5122,0.000944
741.36,773276.61,0.3317,0.3342,247.7424,0.000942
740.35,770456.55,0.3333,0.3333,246.7830,0.000942
738.65,769567.43,0.3325,0.3350,247.4493,0.000943
740.50,772363.23,0.3317,0.3342,247.4493,0.000944
740.13,770229.79,0.3333,0.3333,246.7104,0.000943
737.47,768326.49,0.3325,0.3350,247.0433,0.000947
737.17,768873.98,0.3317,0.3342,246.3310,0.000946
736.15,766089.01,0.3333,0.3333,245.3841,0.000945
736.62,767437.64,0.3325,0.3350,246.7505,0.000944
733.69,765234.92,0.3317,0.3342,245.1648,0.000950
733.33,763153.69,0.3333,0.3333,244.4438,0.000948
728.86,759341.50,0.3325,0.3350,244.1406,0.000962
728.45,759751.40,0.3317,0.3341,243.4076,0.000961
728.22,757835.46,0.3333,0.3333,242.7404,0.000960
725.87,756218.31,0.3325,0.3350,243.1298,0.000963
724.29,755406.76,0.3317,0.3341,242.0153,0.000964
723.41,752826.80,0.3333,0.3333,241.1361,0.000963
723.09,753322.74,0.3325,0.3349,242.1923,0.000962
721.08,752040.16,0.3317,0.3341,240.9363,0.000964
718.97,748209.90,0.3333,0.3333,239.6572,0.000967
717.33,747310.45,0.3325,0.3349,240.2530,0.000968
717.05,747833.44,0.3317,0.3341,239.5882,0.000967
714.81,743883.66,0.3333,0.3333,238.2715,0.000970
714.48,744334.68,0.3325,0.3349,239.2901,0.000969
714.34,744994.95,0.3318,0.3341,238.6784,0.000967
714.00,743037.22,0.3333,0.3333,238.0004,0.000966
711.87,741610.80,0.3325,0.3349,238.4082,0.000969
711.61,742137.92,0.3318,0.3341,237.7628,0.000968
709.58,738441.35,0.3333,0.3333,236.5283,0.000970
709.42,739053.87,0.3326,0.3349,237.5802,0.000969
709.13,739533.33,0.3318,0.3341,236.9280,0.000968
708.94,737771.18,0.3333,0.3333,236.3136,0.000967
706.81,736329.43,0.3326,0.3349,236.6985,0.000970
706.43,736714.60,0.3318,0.3341,236.0246,0.000969
706.24,734964.12,0.3333,0.3333,235.4145,0.000968
706.05,735536.93,0.3326,0.3349,236.4378,0.000967
703.91,734074.77,0.3318,0.3341,235.1785,0.000970
705.54,734227.23,0.3333,0.3333,235.1785,0.000971
703.56,732937.02,0.3326,0.3349,235.5963,0.000973
703.44,733572.54,0.3318,0.3341,235.0172,0.000972
703.14,731732.06,0.3333,0.3333,234.3793,0.000971
702.86,732196.06,0.3326,0.3349,235.3525,0.000970
700.93,730939.56,0.3318,0.3341,234.1734,0.000973
699.59,728040.24,0.3333,0.3333,233.1967,0.000973
698.85,728017.86,0.3326,0.3348,234.0039,0.000973
698.71,728615.66,0.3318,0.3341,233.4285,0.000972
698.54,726951.20,0.3333,0.3333,232.8479,0.000970
696.88,725963.81,0.3326,0.3348,233.3382,0.000972
695.11,724852.17,0.3318,0.3341,232.2225,0.000974
693.19,721381.79,0.3333,0.3333,231.0640,0.000977
693.05,721965.17,0.3326,0.3348,232.0476,0.000975
692.40,722015.33,0.3318,0.3341,231.3134,0.000975
691.76,719890.06,0.3333,0.3333,230.5862,0.000974
691.14,719975.11,0.3326,0.3348,231.4027,0.000973
691.95,721534.53,0.3319,0.3341,231.1590,0.000973
690.09,718150.51,0.3333,0.3333,230.0290,0.000975
689.96,718738.98,0.3326,0.3348,231.0002,0.000974
688.18,717600.23,0.3319,0.3341,229.8983,0.000977
688.02,715998.87,0.3333,0.3333,229.3398,0.000976
687.83,716511.32,0.3326,0.3348,230.2791,0.000974
687.69,717078.31,0.3319,0.3341,229.7308,0.000973
685.89,713781.28,0.3333,0.3333,228.6295,0.000976
685.83,714427.35,0.3326,0.3348,229.6043,0.000975
684.04,713258.28,0.3319,0.3341,228.5066,0.000977
683.91,711727.06,0.3333,0.3333,227.9715,0.000976
683.75,712258.08,0.3326,0.3348,228.9022,0.000975
682.11,711236.82,0.3319,0.3341,227.8587,0.000977
681.36,709067.20,0.3333,0.3333,227.1195,0.000977
680.61,708975.24,0.3326,0.3348,227.8423,0.000976
680.44,709491.20,0.3319,0.3340,227.2992,0.000975
680.34,708008.55,0.3333,0.3333,226.7804,0.000974
678.70,706987.45,0.3326,0.3348,227.1987,0.000976
678.49,707453.34,0.3319,0.3340,226.6461,0.000975
676.83,704356.59,0.3333,0.3333,225.6107,0.000977
676.70,704897.33,0.3326,0.3347,226.5223,0.000976
675.04,703844.89,0.3319,0.3340,225.4898,0.000978
674.97,702416.21,0.3333,0.3333,224.9892,0.000977
673.38,701431.81,0.3326,0.3347,225.4040,0.000979
673.31,702027.56,0.3319,0.3340,224.9073,0.000978
673.23,700607.60,0.3333,0.3333,224.4099,0.000977
673.20,701247.96,0.3326,0.3347,225.3404,0.000976
671.58,700215.63,0.3319,0.3340,224.3265,0.000978
671.45,698759.35,0.3333,0.3333,223.8179,0.000977
671.32,699283.74,0.3326,0.3347,224.7047,0.000976
669.55,698090.96,0.3320,0.3340,223.6456,0.000979
669.03,696232.13,0.3333,0.3333,223.0084,0.000978
669.48,697359.43,0.3326,0.3347,224.0819,0.000978
667.85,696311.82,0.3320,0.3340,223.0754,0.000980
666.24,693328.87,0.3333,0.3333,222.0784,0.000982
664.64,692317.04,0.3326,0.3347,222.4573,0.000984
664.45,692760.89,0.3320,0.3340,221.9375,0.000983
664.30,691312.24,0.3333,0.3333,221.4325,0.000982
664.19,691837.97,0.3327,0.3347,222.2990,0.000981
662.77,690999.70,0.3320,0.3340,221.3730,0.000983
661.21,688095.86,0.3333,0.3333,220.4023,0.000985
661.16,688682.09,0.3327,0.3347,221.2808,0.000984
659.62,687709.55,0.3320,0.3340,220.3187,0.000986
659.61,686432.72,0.3333,0.3333,219.8695,0.000985
659.54,686986.40,0.3327,0.3347,220.7318,0.000984
659.49,687570.58,0.3320,0.3340,220.2740,0.000983
659.43,686243.79,0.3333,0.3333,219.8090,0.000982
659.43,686871.54,0.3327,0.3347,220.6907,0.000981
657.54,685522.21,0.3320,0.3340,219.6175,0.000985
656.55,683244.99,0.3333,0.3333,218.8485,0.000985
656.50,683813.17,0.3327,0.3347,219.7041,0.000984
656.42,684345.08,0.3320,0.3340,219.2402,0.000984
654.39,680998.25,0.3333,0.3333,218.1288,0.000988
654.39,681614.38,0.3327,0.3347,218.9936,0.000987
653.50,681301.17,0.3320,0.3340,218.2648,0.000987
653.46,680029.64,0.3333,0.3333,217.8186,0.000986
653.26,680439.23,0.3327,0.3346,218.6121,0.000985
652.33,680076.49,0.3320,0.3340,217.8722,0.000986
651.78,678287.12,0.3333,0.3333,217.2604,0.000985
652.09,679209.89,0.3327,0.3346,218.2133,0.000984
652.06,679782.58,0.3320,0.3340,217.7778,0.000983
650.73,677194.22,0.3333,0.3333,216.9104,0.000985
650.67,677729.74,0.3327,0.3346,217.7339,0.000984
650.64,678299.08,0.3320,0.3340,217.3023,0.000983
650.55,677004.00,0.3333,0.3333,216.8495,0.000982
649.18,676170.34,0.3327,0.3346,217.2292,0.000984
647.40,674915.45,0.3320,0.3340,216.2181,0.000988
646.55,672843.15,0.3333,0.3333,215.5167,0.000988
646.41,673286.58,0.3327,0.3346,216.2990,0.000987
646.39,673852.65,0.3321,0.3340,215.8774,0.000986
645.16,671400.34,0.3333,0.3333,215.0546,0.000987
645.19,672013.24,0.3327,0.3346,215.8863,0.000986
645.18,672584.11,0.3321,0.3340,215.4708,0.000985
643.87,670054.04,0.3333,0.3333,214.6233,0.000987
643.43,670178.23,0.3327,0.3346,215.2932,0.000986
642.68,669965.00,0.3321,0.3340,214.6315,0.000986
642.68,668818.68,0.3333,0.3333,214.2276,0.000985
642.62,669323.78,0.3327,0.3346,215.0151,0.000985
641.19,668411.19,0.3321,0.3340,214.1335,0.000987
641.20,667271.23,0.3333,0.3333,213.7320,0.000986
639.97,666561.61,0.3327,0.3346,214.1243,0.000987
638.61,665717.73,0.3321,0.3340,213.2705,0.000989
638.61,664582.61,0.3333,0.3333,212.8708,0.000988
638.53,665063.38,0.3327,0.3346,213.6395,0.000988
637.23,664265.18,0.3321,0.3340,212.8049,0.000989
635.87,661732.04,0.3333,0.3333,211.9577,0.000991
635.85,662272.41,0.3327,0.3346,212.7396,0.000991
635.83,662808.41,0.3321,0.3340,212.3380,0.000990
634.71,660520.96,0.3333,0.3333,211.5698,0.000991
633.54,659855.07,0.3327,0.3346,211.9597,0.000992
633.87,660749.81,0.3321,0.3339,211.6783,0.000991
632.64,658370.46,0.3333,0.3333,210.8810,0.000993
632.25,658513.26,0.3327,0.3346,211.5253,0.000992
632.30,659116.14,0.3321,0.3339,211.1548,0.000992
631.62,657301.93,0.3333,0.3333,210.5387,0.000991
631.58,657814.49,0.3327,0.3346,211.2976,0.000991
631.64,658414.66,0.3321,0.3339,210.9299,0.000990
630.42,656053.32,0.3333,0.3333,210.1388,0.000991
629.51,655649.89,0.3327,0.3345,210.5991,0.000992
629.57,656250.07,0.3321,0.3339,210.2362,0.000991
629.99,655605.39,0.3333,0.3333,209.9953,0.000990
628.82,654935.42,0.3327,0.3345,210.3664,0.000992
628.88,655525.49,0.3321,0.3339,210.0039,0.000991
628.86,654429.47,0.3333,0.3333,209.6187,0.000990
628.16,654242.01,0.3327,0.3345,210.1405,0.000990
628.14,654754.14,0.3321,0.3339,209.7566,0.000989
628.15,653697.60,0.3333,0.3333,209.3842,0.000988
627.79,653854.75,0.3327,0.3345,210.0130,0.000988
627.09,653651.57,0.3321,0.3339,209.4032,0.000988
627.06,652559.88,0.3333,0.3333,209.0198,0.000987
627.08,653112.60,0.3327,0.3345,209.7716,0.000986
627.04,653597.87,0.3321,0.3339,209.3858,0.000985
625.93,651379.59,0.3333,0.3333,208.6418,0.000986
625.68,651643.81,0.3327,0.3345,209.2968,0.000986
625.62,652109.37,0.3322,0.3339,208.9088,0.000985
624.95,650362.18,0.3333,0.3333,208.3159,0.000985
625.70,651667.47,0.3327,0.3345,209.3014,0.000985
624.63,651068.18,0.3322,0.3339,208.5751,0.000986
624.62,650025.37,0.3333,0.3333,208.2080,0.000985
624.63,650554.51,0.3327,0.3345,208.9409,0.000985
623.02,649391.90,0.3322,0.3339,208.0379,0.000989
622.73,648057.14,0.3333,0.3333,207.5776,0.000988
622.79,648634.57,0.3328,0.3345,208.3214,0.000987
622.15,648473.25,0.3322,0.3339,207.7434,0.000987
622.10,647396.75,0.3333,0.3333,207.3660,0.000986
621.03,646793.74,0.3328,0.3345,207.7272,0.000988
621.10,647372.53,0.3322,0.3339,207.3906,0.000987
621.08,646332.44,0.3333,0.3333,207.0251,0.000986
621.06,646825.52,0.3328,0.3345,207.7346,0.000985
621.07,647334.17,0.3322,0.3339,207.3782,0.000984
620.06,645272.92,0.3333,0.3333,206.6858,0.000985
620.12,645844.17,0.3328,0.3345,207.4166,0.000985
620.13,646354.56,0.3322,0.3339,207.0642,0.000984
620.14,645363.39,0.3333,0.3333,206.7147,0.000983
619.14,644820.60,0.3328,0.3345,207.0851,0.000984
617.61,643718.09,0.3322,0.3339,206.2194,0.000988
617.66,642779.56,0.3333,0.3333,205.8871,0.000987
618.06,643689.04,0.3328,0.3345,206.7189,0.000987
617.01,643089.31,0.3322,0.3339,206.0178,0.000988
617.02,642110.52,0.3333,0.3333,205.6728,0.000987
616.66,642226.80,0.3328,0.3345,206.2466,0.000987
617.04,643118.54,0.3322,0.3339,206.0270,0.000986
615.78,640821.21,0.3333,0.3333,205.2598,0.000989
615.77,641303.08,0.3328,0.3345,205.9472,0.000988
614.65,640623.07,0.3322,0.3339,205.2274,0.000990
614.67,639671.76,0.3333,0.3333,204.8917,0.000989
614.46,639938.51,0.3328,0.3344,205.5063,0.000988
614.46,640422.88,0.3322,0.3339,205.1631,0.000987
613.36,638304.83,0.3333,0.3333,204.4538,0.000989
612.36,637747.40,0.3328,0.3344,204.8001,0.000990
611.56,637394.30,0.3322,0.3339,204.1928,0.000991
611.61,636477.88,0.3333,0.3333,203.8686,0.000990
611.56,636913.34,0.3328,0.3344,204.5296,0.000989
610.64,636431.26,0.3322,0.3339,203.8841,0.000990
610.69,635520.35,0.3333,0.3333,203.5619,0.000989
610.67,635984.72,0.3328,0.3344,204.2288,0.000989
609.62,635357.60,0.3322,0.3339,203.5400,0.000990
609.66,634456.29,0.3333,0.3333,203.2211,0.000989
609.73,635003.77,0.3328,0.3344,203.9113,0.000989
609.78,635521.05,0.3322,0.3339,203.5922,0.000988
608.80,633556.13,0.3333,0.3333,202.9328,0.000989
608.81,634037.29,0.3328,0.3344,203.5984,0.000988
608.58,634268.47,0.3322,0.3339,203.1908,0.000988
607.73,632443.45,0.3333,0.3333,202.5764,0.000988
607.13,632285.05,0.3328,0.3344,203.0333,0.000989
607.18,632801.18,0.3323,0.3339,202.7206,0.000988
606.22,630877.83,0.3333,0.3333,202.0749,0.000989
606.00,631109.95,0.3328,0.3344,202.6535,0.000988
605.42,630962.02,0.3323,0.3339,202.1313,0.000988
605.36,629972.98,0.3333,0.3333,201.7851,0.000988
604.76,629815.73,0.3328,0.3344,202.2355,0.000988
604.84,630354.96,0.3323,0.3339,201.9367,0.000987
603.78,628334.95,0.3333,0.3333,201.2604,0.000989
603.86,628879.23,0.3328,0.3344,201.9324,0.000988
602.96,628396.73,0.3323,0.3339,201.3092,0.000989
602.59,627098.02,0.3333,0.3333,200.8642,0.000989
602.09,627030.26,0.3328,0.3344,201.3363,0.000988
602.15,627542.02,0.3323,0.3339,201.0352,0.000988
602.18,626672.13,0.3333,0.3333,200.7278,0.000987
602.17,627114.05,0.3328,0.3344,201.3609,0.000986
601.37,626721.55,0.3323,0.3339,200.7723,0.000987
601.45,625909.90,0.3333,0.3333,200.4836,0.000986
601.49,626397.94,0.3328,0.3344,201.1286,0.000985
600.59,625914.49,0.3323,0.3339,200.5136,0.000986
600.62,625045.09,0.3333,0.3333,200.2066,0.000986
600.70,625578.07,0.3328,0.3344,200.8631,0.000985
599.85,625129.98,0.3323,0.3339,200.2621,0.000986
599.90,624297.42,0.3333,0.3333,199.9671,0.000985
599.95,624790.84,0.3328,0.3344,200.6080,0.000984
599.99,625271.09,0.3323,0.3339,200.3072,0.000984
599.10,623459.57,0.3333,0.3333,199.6988,0.000985
598.19,622956.34,0.3328,0.3344,200.0167,0.000986
598.23,623432.21,0.3323,0.3339,199.7180,0.000985
597.39,621687.71,0.3333,0.3333,199.1312,0.000986
596.92,621631.59,0.3328,0.3344,199.5892,0.000986
597.56,622737.09,0.3323,0.3338,199.4952,0.000987
596.75,621022.90,0.3333,0.3333,198.9183,0.000987
596.77,621473.40,0.3328,0.3344,199.5362,0.000987
595.90,621004.01,0.3323,0.3338,198.9398,0.000988
595.09,619293.82,0.3333,0.3333,198.3645,0.000989
595.11,619743.61,0.3328,0.3344,198.9786,0.000988
594.34,619367.35,0.3323,0.3338,198.4154,0.000989
593.55,617682.56,0.3333,0.3333,197.8484,0.000990
593.59,618161.22,0.3328,0.3344,198.4684,0.000989
592.75,617710.58,0.3323,0.3338,197.8845,0.000990
591.95,616023.76,0.3333,0.3333,197.3170,0.000991
591.77,616264.60,0.3328,0.3343,197.8574,0.000990
591.28,616179.85,0.3323,0.3338,197.3940,0.000990
591.34,615389.58,0.3333,0.3333,197.1139,0.000990
590.52,614961.43,0.3328,0.3343,197.4369,0.000991
589.78,614611.30,0.3323,0.3338,196.8914,0.000991
589.80,613788.95,0.3333,0.3333,196.6012,0.000991
589.04,613415.23,0.3328,0.3343,196.9384,0.000992
588.32,613084.27,0.3323,0.3338,196.4021,0.000992
587.51,611405.16,0.3333,0.3333,195.8377,0.000993
586.70,610973.99,0.3328,0.3343,196.1526,0.000994
586.74,611437.13,0.3323,0.3338,195.8743,0.000994
586.00,609826.51,0.3333,0.3333,195.3320,0.000995
585.26,609472.63,0.3328,0.3343,195.6686,0.000995
585.35,609982.57,0.3323,0.3338,195.4083,0.000995
585.32,609124.57,0.3333,0.3333,195.1072,0.000994
584.12,608288.48,0.3328,0.3343,195.2864,0.000997
583.91,608474.47,0.3323,0.3338,194.9250,0.000997
583.97,607720.37,0.3333,0.3333,194.6574,0.000996
583.17,607289.05,0.3328,0.3343,194.9636,0.000997
582.45,606955.21,0.3323,0.3338,194.4382,0.000998
581.68,605333.60,0.3333,0.3333,193.8929,0.000999
580.88,604906.94,0.3328,0.3343,194.1969,0.001000
580.17,604569.34,0.3324,0.3338,193.6738,0.001001
580.25,603850.98,0.3333,0.3333,193.4180,0.001000
579.50,603471.92,0.3328,0.3343,193.7342,0.001001
578.78,603117.95,0.3324,0.3338,193.2087,0.001002
577.45,600934.56,0.3333,0.3333,192.4838,0.001007
577.04,600900.85,0.3328,0.3343,192.9069,0.001006
577.11,601377.33,0.3324,0.3338,192.6510,0.001006
577.20,600676.68,0.3333,0.3333,192.4012,0.001005
576.06,599886.29,0.3328,0.3343,192.5793,0.001008
575.38,599571.59,0.3324,0.3338,192.0724,0.001009
574.74,598107.71,0.3333,0.3333,191.5784,0.001010
574.07,597810.22,0.3329,0.3343,191.9110,0.001010
573.10,597185.70,0.3324,0.3338,191.3080,0.001012
573.20,596515.11,0.3333,0.3333,191.0683,0.001012
572.78,596466.41,0.3329,0.3343,191.4778,0.001012
572.82,596891.79,0.3324,0.3338,191.2137,0.001011
572.05,595308.90,0.3333,0.3333,190.6819,0.001012
572.05,595699.87,0.3329,0.3343,191.2299,0.001011
571.40,595410.47,0.3324,0.3338,190.7391,0.001012
571.46,594695.35,0.3333,0.3333,190.4854,0.001011
570.70,594295.27,0.3329,0.3343,190.7771,0.001012
570.75,594726.67,0.3324,0.3338,190.5199,0.001012
570.06,593239.70,0.3333,0.3333,190.0191,0.001012
569.35,592890.45,0.3329,0.3343,190.3244,0.001013
569.40,593317.04,0.3324,0.3338,190.0682,0.001013
568.74,591863.62,0.3333,0.3333,189.5784,0.001013
567.94,591416.55,0.3329,0.3343,189.8495,0.001015
567.99,591850.80,0.3324,0.3338,189.5984,0.001014
566.53,589567.08,0.3333,0.3333,188.8428,0.001021
565.72,589099.00,0.3329,0.3343,189.1038,0.001022
565.34,589080.25,0.3324,0.3338,188.7108,0.001022
565.42,588417.64,0.3333,0.3333,188.4746,0.001021
564.03,587339.49,0.3329,0.3343,188.5373,0.001027
564.09,587780.33,0.3324,0.3338,188.2943,0.001026
563.33,586238.81,0.3333,0.3333,187.7767,0.001028
562.99,586262.61,0.3329,0.3343,188.1899,0.001027
563.06,586698.96,0.3324,0.3338,187.9478,0.001027
562.43,585300.00,0.3333,0.3333,187.4760,0.001027
561.72,584929.88,0.3329,0.3343,187.7604,0.001028
560.46,583992.60,0.3324,0.3338,187.0807,0.001033
560.29,583078.22,0.3333,0.3333,186.7643,0.001032
560.10,583247.88,0.3329,0.3343,187.2188,0.001032
559.48,582969.38,0.3324,0.3338,186.7528,0.001033
558.82,581548.78,0.3333,0.3333,186.2744,0.001033
558.13,581194.79,0.3329,0.3343,186.5581,0.001034
558.21,581641.82,0.3324,0.3338,186.3274,0.001034
557.01,579656.73,0.3333,0.3333,185.6684,0.001038
557.07,580082.19,0.3329,0.3343,186.1993,0.001038
556.49,579849.38,0.3324,0.3338,185.7531,0.001038
555.29,577868.95,0.3333,0.3333,185.0958,0.001043
554.72,577638.84,0.3329,0.3342,185.4134,0.001043
553.68,576913.43,0.3324,0.3338,184.8125,0.001046
552.93,575419.53,0.3333,0.3333,184.3112,0.001048
552.37,575186.30,0.3329,0.3342,184.6246,0.001048
551.84,574994.81,0.3324,0.3338,184.1978,0.001049
551.23,573644.41,0.3333,0.3333,183.7426,0.001049
550.01,572731.00,0.3329,0.3342,183.8349,0.001054
549.42,572468.62,0.3324,0.3338,183.3884,0.001055
548.88,571203.32,0.3333,0.3333,182.9607,0.001055
548.95,571630.41,0.3329,0.3342,183.4801,0.001055
548.14,571133.97,0.3324,0.3338,182.9608,0.001056
547.35,569608.29,0.3333,0.3333,182.4498,0.001058
546.54,569114.46,0.3329,0.3342,182.6710,0.001060
546.22,569132.56,0.3324,0.3338,182.3196,0.001060
546.11,568314.26,0.3333,0.3333,182.0353,0.001059
545.52,568051.68,0.3329,0.3342,182.3284,0.001060
544.49,567320.00,0.3324,0.3338,181.7388,0.001063
543.28,565372.81,0.3333,0.3333,181.0931,0.001068
542.68,565097.11,0.3329,0.3342,181.3785,0.001069
540.53,563194.74,0.3324,0.3338,180.4172,0.001087
539.38,561310.09,0.3333,0.3333,179.7918,0.001092
538.17,560395.91,0.3329,0.3342,179.8681,0.001097
537.64,560178.62,0.3324,0.3338,179.4509,0.001097
537.18,559027.62,0.3333,0.3333,179.0607,0.001097
536.67,558835.15,0.3329,0.3342,179.3657,0.001098
536.20,558680.84,0.3325,0.3338,178.9710,0.001098
535.90,557688.50,0.3333,0.3333,178.6318,0.001098
535.83,557956.06,0.3329,0.3342,179.0821,0.001097
535.92,558385.45,0.3325,0.3338,178.8763,0.001096
535.57,557351.30,0.3333,0.3333,178.5238,0.001096
534.49,556556.55,0.3329,0.3342,178.6315,0.001100
